,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
9505,651,Male,3.367295829986474,10,79562.98,1,1,1,74687.37,0,True,False,False
9506,682,Male,4.248495242049359,6,0.0,2,0,1,149604.18,0,True,False,False
9507,808,Male,3.7376696182833684,0,0.0,1,1,1,79888.78,0,True,False,False
9508,644,Male,3.295836866004329,8,96659.64,2,1,1,138775.69,0,False,False,True
9509,688,Male,3.4011973816621555,1,0.0,2,1,0,154695.57,0,True,False,False
9510,617,Female,3.295836866004329,2,165947.99,2,0,1,168834.38,0,True,False,False
9511,738,Male,3.5263605246161616,4,92676.3,1,1,0,105817.63,0,True,False,False
9512,663,Male,3.828641396489095,5,83195.12,1,1,1,48682.1,0,True,False,False
9513,515,Male,3.8918202981106265,5,129387.94,1,0,1,147955.91,1,True,False,False
9514,845,Female,3.367295829986474,9,0.0,2,1,1,56185.98,0,True,False,False
9515,639,Male,3.6635616461296463,9,130233.14,1,1,1,81861.1,0,False,False,True
9516,557,Female,3.4965075614664802,3,123502.53,1,1,1,69826.8,0,True,False,False
9517,543,Male,3.6375861597263857,8,140894.06,2,1,1,118059.19,0,False,True,False
9518,585,Male,3.8066624897703196,7,163867.86,1,1,1,112333.22,0,False,True,False
9519,610,Female,3.332204510175204,2,0.0,2,1,0,14546.76,0,True,False,False
9520,727,Female,2.9444389791664403,2,93816.7,2,1,0,126172.11,0,False,True,False
9521,540,Female,3.713572066704308,8,0.0,2,1,0,3560.0,0,False,False,True
9522,418,Male,3.58351893845611,7,0.0,2,1,1,88878.15,0,True,False,False
9523,660,Female,3.4965075614664802,0,114668.89,1,1,0,84605.0,0,True,False,False
9524,850,Male,3.6635616461296463,5,146756.68,1,1,0,78268.61,0,False,True,False
9525,618,Female,3.8501476017100584,6,150213.71,1,1,0,120668.46,1,True,False,False
9526,642,Male,2.9444389791664403,5,111183.53,2,0,1,10063.75,0,False,True,False
9527,850,Female,3.713572066704308,9,99816.46,1,1,1,163989.66,1,True,False,False
9528,739,Male,3.5553480614894135,9,0.0,1,1,0,60584.33,0,True,False,False
9529,508,Female,3.7376696182833684,5,0.0,2,1,1,94170.84,0,True,False,False
9530,667,Male,3.7376696182833684,6,0.0,2,0,0,167181.77,0,True,False,False
9531,741,Female,4.110873864173311,5,0.0,1,1,1,38914.51,0,True,False,False
9532,592,Male,3.4011973816621555,7,0.0,2,1,1,91196.67,0,True,False,False
9533,651,Female,3.828641396489095,6,86714.06,1,1,0,85869.89,1,False,True,False
9534,773,Male,3.970291913552122,2,0.0,2,1,0,57337.79,0,False,False,True
9535,850,Male,3.7376696182833684,8,132838.07,1,1,1,175347.28,0,False,False,True
9536,550,Female,3.7612001156935624,10,128707.31,1,1,0,63092.65,1,False,True,False
9537,783,Male,3.713572066704308,6,0.0,2,1,0,109742.55,0,True,False,False
9538,777,Male,3.4011973816621555,2,0.0,2,1,0,124489.88,0,True,False,False
9539,659,Male,3.4011973816621555,6,123192.12,1,1,1,56971.41,1,True,False,False
9540,727,Male,3.8501476017100584,3,115248.11,4,1,0,130752.01,1,False,True,False
9541,603,Male,3.6635616461296463,8,59360.77,1,1,1,191457.06,0,True,False,False
9542,644,Male,3.6375861597263857,9,0.0,2,1,1,96442.86,0,False,False,True
9543,647,Female,3.58351893845611,6,112668.7,1,0,1,122584.29,0,True,False,False
9544,648,Female,3.6375861597263857,7,138503.51,2,1,0,57215.85,0,False,True,False
9545,721,Male,4.060443010546419,1,0.0,1,1,1,195940.96,0,False,False,True
9546,524,Male,3.4011973816621555,7,0.0,2,1,1,105448.74,0,True,False,False
9547,626,Female,3.5553480614894135,3,0.0,2,1,1,37870.29,0,True,False,False
9548,569,Male,3.784189633918261,7,0.0,2,1,0,52534.81,0,True,False,False
9549,578,Male,3.6109179126442243,1,157267.95,2,1,0,141533.19,0,False,False,True
9550,769,Female,3.713572066704308,9,133871.05,1,1,1,50568.02,0,True,False,False
9551,694,Male,3.4657359027997265,4,141989.27,2,1,0,26116.82,0,False,True,False
9552,664,Female,3.7376696182833684,5,0.0,1,1,1,152054.33,0,True,False,False
9553,646,Male,3.6635616461296463,7,0.0,2,1,0,1528.4,0,True,False,False
9554,779,Female,3.4011973816621555,3,46388.16,3,1,0,127939.26,1,True,False,False
9555,782,Female,4.290459441148391,5,148666.99,1,1,0,2605.65,1,False,True,False
9556,769,Male,3.5553480614894135,7,115101.5,1,0,0,57841.89,1,False,True,False
9557,655,Male,4.219507705176107,6,148363.38,1,1,1,186995.17,0,False,True,False
9558,623,Male,3.8501476017100584,4,0.0,1,1,0,5549.11,1,False,False,True
9559,705,Female,3.6888794541139363,8,144102.32,1,1,1,11682.36,0,False,False,True
9560,686,Male,3.7376696182833684,5,128876.71,3,1,1,106939.34,1,True,False,False
9561,678,Male,3.6109179126442243,6,118448.15,2,1,0,53172.02,0,False,True,False
9562,738,Male,3.6888794541139363,5,0.0,2,1,1,114388.98,0,True,False,False
9563,703,Male,3.367295829986474,9,0.0,2,0,1,2151.17,0,True,False,False
9564,554,Male,3.7612001156935624,1,0.0,2,0,1,183492.9,0,False,False,True
9565,582,Female,3.6635616461296463,9,135979.01,4,1,1,76582.95,1,True,False,False
9566,644,Male,3.6375861597263857,6,117271.8,2,1,0,104217.96,1,True,False,False
9567,724,Male,3.4011973816621555,4,0.0,1,1,0,8982.75,0,True,False,False
9568,593,Male,3.5263605246161616,1,0.0,2,0,0,9984.4,0,True,False,False
9569,710,Female,3.4339872044851463,10,0.0,2,1,0,19500.1,0,False,False,True
9570,631,Male,3.58351893845611,8,129205.49,1,1,1,79146.36,0,True,False,False
9571,739,Female,3.7376696182833684,8,0.0,1,1,0,191694.77,1,False,False,True
9572,644,Male,2.9444389791664403,7,0.0,1,0,1,59645.24,1,False,False,True
9573,652,Male,3.58351893845611,7,104015.54,2,1,1,55207.88,0,False,True,False
9574,554,Male,3.6375861597263857,3,0.0,2,1,0,166177.3,0,False,False,True
9575,483,Female,3.4339872044851463,9,0.0,2,0,0,136356.97,0,True,False,False
9576,669,Female,3.7612001156935624,1,103873.39,1,1,0,148611.52,0,False,True,False
9577,841,Female,3.970291913552122,3,112383.03,1,1,0,85516.37,1,False,True,False
9578,662,Male,3.5553480614894135,2,117731.79,2,0,1,55120.79,0,True,False,False
9579,821,Male,3.828641396489095,0,135827.33,2,1,1,131778.58,0,False,True,False
9580,783,Male,3.6635616461296463,9,114135.17,1,1,0,153269.98,0,True,False,False
9581,850,Female,3.367295829986474,9,0.0,2,1,1,164864.67,0,True,False,False
9582,559,Male,4.143134726391533,6,118756.62,1,1,1,20367.68,0,True,False,False
9583,602,Male,3.5553480614894135,8,98382.72,1,1,0,39542.0,0,False,False,True
9584,563,Male,3.7376696182833684,2,100520.92,1,1,1,19412.8,1,False,True,False
9585,695,Female,3.58351893845611,7,79858.13,2,1,1,127977.66,0,False,False,True
9586,546,Female,3.044522437723423,6,0.0,1,0,1,20508.85,0,True,False,False
9587,719,Female,4.343805421853684,10,95052.29,1,1,0,176244.87,0,False,True,False
9588,539,Male,3.7612001156935624,1,177728.55,1,1,0,105013.63,0,False,True,False
9589,632,Male,4.276666119016055,3,83116.68,1,1,1,27597.76,0,True,False,False
9590,772,Male,3.5553480614894135,7,111565.91,1,1,1,121073.23,0,False,True,False
9591,708,Male,3.713572066704308,8,83015.71,1,1,0,101089.76,0,False,False,True
9592,668,Female,3.367295829986474,1,124511.01,1,0,0,114258.18,0,False,True,False
9593,738,Female,4.219507705176107,1,130652.52,1,0,1,22762.23,0,True,False,False
9594,785,Male,4.02535169073515,5,0.0,2,1,1,7008.65,0,True,False,False
9595,597,Male,4.127134385045092,5,0.0,2,1,1,81299.17,0,True,False,False
9596,531,Male,3.6375861597263857,7,121854.45,1,1,0,147521.35,0,True,False,False
9597,509,Male,3.295836866004329,10,0.0,2,1,1,6177.83,0,True,False,False
9598,508,Male,3.58351893845611,1,86893.28,1,0,0,59374.82,0,True,False,False
9599,749,Female,3.4965075614664802,7,79523.13,1,0,1,157648.12,0,False,True,False
9600,621,Female,4.02535169073515,7,131033.76,1,0,1,75685.59,1,False,True,False
9601,659,Female,3.5263605246161616,7,89939.62,1,1,0,136540.09,0,True,False,False
9602,634,Female,4.0943445622221,3,95727.05,1,0,0,97939.4,1,False,True,False
9603,675,Male,3.6888794541139363,7,0.0,2,0,1,36267.21,0,True,False,False
9604,770,Male,3.4657359027997265,3,155047.56,2,1,1,186064.34,0,True,False,False
9605,736,Female,3.4011973816621555,9,0.0,2,0,0,176152.7,0,True,False,False
9606,524,Male,3.8066624897703196,10,118569.03,2,0,0,82117.2,0,True,False,False
9607,674,Male,3.367295829986474,5,0.0,1,1,1,151925.25,0,True,False,False
9608,700,Male,3.8066624897703196,9,0.0,2,1,0,142287.65,0,False,False,True
9609,741,Female,3.58351893845611,1,0.0,2,1,0,36557.55,0,True,False,False
9610,455,Male,3.713572066704308,1,0.0,3,0,1,129975.34,0,True,False,False
9611,608,Male,3.6375861597263857,2,130461.02,1,1,0,21967.15,0,False,False,True
9612,776,Male,3.6109179126442243,1,0.0,2,1,0,53477.76,0,True,False,False
9613,635,Male,3.5263605246161616,1,0.0,3,0,0,178067.33,1,True,False,False
9614,746,Female,3.6375861597263857,4,0.0,2,0,1,171039.56,0,True,False,False
9615,692,Female,3.871201010907891,3,0.0,2,1,0,150802.41,1,False,False,True
9616,683,Male,3.58351893845611,9,61172.04,1,0,0,82951.12,0,False,False,True
9617,591,Female,3.58351893845611,2,90194.34,2,1,0,57064.57,0,False,True,False
9618,581,Female,3.2188758248682006,3,95508.2,1,1,1,45755.0,0,True,False,False
9619,684,Male,3.58351893845611,3,99967.76,1,1,1,176882.08,0,False,True,False
9620,561,Male,3.6375861597263857,4,101470.29,1,0,1,88838.14,0,False,False,True
9621,718,Female,3.5263605246161616,4,70541.06,1,0,0,88592.8,0,False,True,False
9622,590,Male,3.4657359027997265,8,112211.61,1,1,0,26261.42,0,True,False,False
9623,573,Female,3.871201010907891,8,154543.98,1,1,0,29586.73,0,True,False,False
9624,350,Female,3.713572066704308,0,111098.85,1,1,1,172321.21,1,True,False,False
9625,504,Female,3.8066624897703196,0,131873.07,2,1,1,158036.72,1,False,True,False
9626,813,Male,3.332204510175204,1,137275.36,1,0,1,115733.16,0,False,False,True
9627,641,Male,3.4657359027997265,3,153316.14,1,1,0,59927.99,0,False,False,True
9628,662,Female,3.1354942159291497,9,0.0,2,1,1,44377.65,0,True,False,False
9629,497,Male,3.8066624897703196,2,121250.04,1,0,1,79691.4,0,False,False,True
9630,716,Male,3.4657359027997265,8,109578.04,2,1,1,51503.51,0,True,False,False
9631,526,Female,3.6375861597263857,5,53573.18,1,1,0,62830.97,0,True,False,False
9632,760,Female,3.5553480614894135,6,58003.41,1,1,0,90346.1,0,False,True,False
9633,669,Female,3.4657359027997265,6,113000.66,1,1,0,40467.82,0,True,False,False
9634,655,Male,3.332204510175204,10,0.0,2,1,0,51620.94,0,True,False,False
9635,547,Female,3.912023005428146,2,0.0,1,0,0,65466.93,1,True,False,False
9636,648,Female,3.713572066704308,5,139973.65,1,1,1,667.66,1,False,True,False
9637,790,Female,3.4657359027997265,2,151290.16,1,1,1,172437.12,0,True,False,False
9638,744,Female,3.9318256327243257,1,121498.11,2,0,1,106061.47,1,False,True,False
9639,761,Female,3.4965075614664802,4,103515.39,2,1,1,177622.38,0,False,False,True
9640,750,Female,3.58351893845611,3,0.0,1,1,0,191520.5,0,True,False,False
9641,680,Male,3.5553480614894135,9,0.0,2,1,1,95686.6,0,True,False,False
9642,704,Male,3.6635616461296463,6,106687.76,1,1,0,173776.5,0,False,False,True
9643,521,Female,3.7376696182833684,2,0.0,2,1,1,113089.43,0,True,False,False
9644,452,Female,3.58351893845611,8,0.0,2,1,1,149614.81,0,True,False,False
9645,695,Female,3.4657359027997265,5,106089.2,1,0,0,99537.68,0,True,False,False
9646,850,Male,4.276666119016055,10,69608.14,1,1,0,97893.4,1,False,False,True
9647,625,Male,3.4657359027997265,5,0.0,2,0,1,90.07,0,True,False,False
9648,608,Female,3.713572066704308,7,96202.32,1,0,0,161154.85,0,False,True,False
9649,715,Female,3.6635616461296463,0,0.0,2,1,1,332.81,0,True,False,False
9650,834,Male,3.5263605246161616,5,0.0,2,1,0,66285.18,0,False,False,True
9651,469,Male,3.5263605246161616,1,127818.52,1,1,0,163477.22,0,True,False,False
9652,480,Female,3.713572066704308,7,0.0,1,1,0,170332.67,1,True,False,False
9653,527,Male,4.07753744390572,3,137318.42,1,1,1,126144.96,0,False,True,False
9654,834,Male,3.5553480614894135,5,0.0,2,0,0,53437.1,0,False,False,True
9655,583,Female,3.713572066704308,4,55776.39,2,1,0,26920.43,0,True,False,False
9656,696,Male,3.4965075614664802,4,84421.62,1,0,1,52314.71,0,False,True,False
9657,606,Male,3.4965075614664802,5,83161.65,1,1,1,116885.59,0,True,False,False
9658,713,Female,3.6888794541139363,10,0.0,2,1,1,126263.97,0,True,False,False
9659,821,Male,3.7612001156935624,3,87807.29,2,1,1,64613.81,0,False,True,False
9660,550,Female,3.4339872044851463,4,0.0,2,1,0,89216.29,0,True,False,False
9661,675,Female,3.6888794541139363,6,0.0,2,0,0,83419.15,0,True,False,False
9662,748,Male,3.6888794541139363,3,0.0,2,1,1,123998.52,0,False,False,True
9663,606,Male,3.713572066704308,9,95293.86,2,0,1,96985.58,0,False,True,False
9664,726,Male,3.4339872044851463,7,92847.59,1,1,0,146154.06,0,False,True,False
9665,547,Male,3.4339872044851463,6,0.0,2,1,1,18471.86,0,True,False,False
9666,758,Male,3.58351893845611,5,0.0,2,1,0,95009.6,0,False,False,True
9667,596,Male,3.6375861597263857,2,0.0,1,0,1,121175.86,0,True,False,False
9668,720,Male,3.5553480614894135,3,0.0,2,1,1,77047.78,0,False,False,True
9669,674,Male,3.6375861597263857,3,0.0,1,1,0,158049.9,0,True,False,False
9670,756,Female,3.4965075614664802,4,0.0,2,1,0,147040.25,0,True,False,False
9671,649,Male,4.3694478524670215,4,68345.86,2,1,1,142566.75,0,False,True,False
9672,613,Male,3.367295829986474,7,76656.4,2,1,1,185483.24,0,False,True,False
9673,643,Male,4.143134726391533,9,0.0,2,0,0,155870.82,0,True,False,False
9674,600,Male,3.4657359027997265,8,0.0,2,1,1,121555.51,0,True,False,False
9675,735,Male,3.6888794541139363,1,60374.98,1,1,0,40223.74,0,False,False,True
9676,585,Female,3.5553480614894135,1,0.0,1,1,1,75503.6,0,True,False,False
9677,724,Male,3.5263605246161616,4,88046.88,1,0,1,186942.49,1,False,True,False
9678,635,Male,3.4011973816621555,2,0.0,2,0,0,117173.8,0,False,False,True
9679,472,Male,2.995732273553991,9,0.0,2,1,0,3453.4,0,True,False,False
9680,590,Male,3.6109179126442243,1,0.0,2,1,0,48876.84,0,True,False,False
9681,651,Female,4.1588830833596715,8,129968.67,1,1,1,11830.53,0,False,False,True
9682,686,Female,3.6888794541139363,4,157731.6,2,1,0,162820.6,0,False,True,False
9683,606,Male,3.4965075614664802,6,0.0,2,0,1,36540.63,0,True,False,False
9684,781,Male,3.5263605246161616,3,89276.48,1,1,0,6959.0,0,True,False,False
9685,593,Male,3.828641396489095,4,138825.19,1,0,0,10828.78,0,True,False,False
9686,793,Male,4.1588830833596715,4,103729.79,2,1,1,80272.06,0,True,False,False
9687,791,Female,3.4657359027997265,10,75499.24,1,1,0,22184.14,0,True,False,False
9688,850,Male,4.23410650459726,5,169445.4,1,1,1,186335.07,0,True,False,False
9689,698,Female,4.060443010546419,9,111359.55,2,1,0,105715.01,0,True,False,False
9690,846,Female,3.5553480614894135,10,142388.61,2,0,1,68393.64,1,True,False,False
9691,765,Male,3.7612001156935624,4,123311.39,2,1,1,82868.34,0,True,False,False
9692,574,Male,3.970291913552122,7,115532.52,1,1,0,196257.67,0,False,False,True
9693,617,Female,3.9512437185814275,10,167273.71,1,0,0,93439.75,1,False,True,False
9694,581,Male,3.258096538021482,5,77886.53,2,1,0,150319.49,0,True,False,False
9695,710,Male,3.6375861597263857,6,135795.63,1,0,1,46523.6,0,False,True,False
9696,550,Male,3.4965075614664802,8,97514.07,1,1,1,199138.84,0,True,False,False
9697,533,Male,3.9512437185814275,6,127545.56,2,0,0,79559.02,1,False,True,False
9698,779,Male,3.912023005428146,9,106160.37,1,0,0,116893.87,0,True,False,False
9699,763,Female,3.1780538303479458,2,0.0,2,1,0,153983.99,0,True,False,False
9700,563,Female,3.6109179126442243,4,143680.47,2,1,1,63531.19,0,False,False,True
9701,678,Male,3.6635616461296463,3,124483.53,1,1,0,126253.31,0,False,False,True
9702,644,Female,3.4657359027997265,5,86006.3,1,1,1,73922.95,0,False,False,True
9703,682,Female,3.784189633918261,7,111094.05,2,1,1,64679.3,0,False,True,False
9704,625,Male,3.1354942159291497,9,0.0,2,1,0,157072.91,0,True,False,False
9705,733,Male,3.6109179126442243,1,0.0,2,0,1,108377.82,0,False,False,True
9706,512,Female,3.4339872044851463,6,0.0,2,1,0,88827.31,0,True,False,False
9707,642,Female,3.7376696182833684,7,115171.71,1,1,1,37674.47,0,True,False,False
9708,737,Female,3.1354942159291497,10,111543.26,2,0,0,106327.85,0,False,True,False
9709,575,Female,4.060443010546419,8,137936.94,1,1,1,84475.13,0,True,False,False
9710,543,Female,3.6375861597263857,3,122304.65,2,0,0,33998.7,0,False,True,False
9711,521,Male,3.7376696182833684,8,120586.54,1,0,1,20491.15,0,False,True,False
9712,637,Male,3.4965075614664802,3,0.0,2,1,1,197827.06,0,True,False,False
9713,714,Male,3.713572066704308,9,46520.69,1,1,1,96687.25,0,True,False,False
9714,726,Female,4.04305126783455,2,105473.74,1,1,1,46044.7,0,False,False,True
9715,680,Female,3.5553480614894135,7,0.0,2,1,0,98949.85,0,False,False,True
9716,812,Male,3.6888794541139363,5,115730.71,3,1,1,185599.34,1,False,True,False
9717,757,Male,3.4339872044851463,3,145396.49,1,0,1,198341.15,0,False,False,True
9718,710,Male,4.143134726391533,3,131078.42,2,1,0,119348.76,1,False,False,True
9719,516,Female,3.871201010907891,9,128298.74,1,0,0,149614.17,1,False,True,False
9720,803,Female,3.713572066704308,6,165526.71,1,1,0,12328.08,0,True,False,False
9721,560,Female,3.6635616461296463,5,83714.41,1,1,1,33245.97,0,True,False,False
9722,679,Female,3.6109179126442243,3,0.0,2,1,1,2243.41,0,True,False,False
9723,526,Male,3.4965075614664802,7,125540.05,1,0,0,86786.41,0,True,False,False
9724,485,Male,3.7376696182833684,2,100254.76,2,1,1,12706.67,0,True,False,False
9725,625,Female,3.6109179126442243,3,0.0,2,1,0,41295.1,1,True,False,False
9726,773,Male,3.784189633918261,7,138150.57,1,1,1,177357.16,0,False,False,True
9727,530,Female,3.828641396489095,1,0.0,1,0,1,190663.89,1,True,False,False
9728,616,Female,3.784189633918261,7,95984.21,1,0,1,115262.54,1,False,True,False
9729,651,Male,3.1780538303479458,10,0.0,2,1,1,170099.23,0,True,False,False
9730,586,Male,3.6635616461296463,2,136858.42,1,0,1,189143.94,0,False,True,False
9731,607,Male,3.4011973816621555,7,102609.0,1,1,0,163257.44,0,False,True,False
9732,724,Male,3.6888794541139363,3,0.0,2,0,1,95562.81,0,False,False,True
9733,733,Male,4.174387269895637,3,0.0,2,1,1,75272.63,0,True,False,False
9734,667,Male,4.2626798770413155,3,77356.92,2,1,1,20881.96,0,False,True,False
9735,700,Female,3.4965075614664802,8,110923.15,2,1,1,161845.81,1,True,False,False
9736,659,Male,4.3694478524670215,2,151675.65,1,0,1,49978.67,0,False,False,True
9737,710,Male,3.1354942159291497,8,0.0,3,1,0,107292.91,0,False,False,True
9738,760,Male,3.6375861597263857,7,0.0,1,0,0,32863.24,1,True,False,False
9739,677,Female,3.258096538021482,3,0.0,2,1,0,179608.96,0,True,False,False
9740,798,Female,3.4011973816621555,8,80204.11,2,1,0,70223.22,0,False,True,False
9741,758,Male,3.58351893845611,7,0.0,2,1,0,77951.84,0,True,False,False
9742,715,Male,3.828641396489095,4,0.0,2,1,1,55043.93,0,True,False,False
9743,752,Male,3.4965075614664802,9,115587.49,2,0,1,101677.46,0,False,True,False
9744,586,Male,3.8501476017100584,8,106968.96,1,1,1,79366.98,1,False,True,False
9745,818,Male,3.6109179126442243,4,0.0,2,1,1,8037.03,0,True,False,False
9746,490,Female,3.7376696182833684,0,139659.04,1,1,1,176254.12,0,False,True,False
9747,610,Female,4.248495242049359,5,86038.21,3,0,0,192743.06,1,False,True,False
9748,627,Male,3.2188758248682006,5,102773.2,2,1,0,56793.02,1,False,True,False
9749,533,Female,3.58351893845611,8,0.0,2,1,1,187900.12,0,True,False,False
9750,708,Female,3.9512437185814275,8,70754.18,1,1,1,92920.04,1,True,False,False
